Date,Open,High,Low,Close,Volume
2021-07-08,270.4031617755861,272.1902416531758,268.4207923266086,270.9109802246094,24618600
2021-07-09,269.25081807363847,271.5261364687699,268.8602091828215,271.4187316894531,23916700
2021-07-12,272.61011826250035,273.205791627762,270.09063569066,270.81329345703125,18931700
2021-07-13,271.00864092304175,276.21360180801776,270.88171609790686,274.3874816894531,26120100
2021-07-14,275.7252812353149,277.00454256859933,273.96749641443455,275.88153076171875,23113700
2021-07-15,275.3835523034457,275.88159592389695,273.2644529904114,274.4363098144531,22604200
2021-07-16,275.45184749983855,277.43421676867405,272.9030699818789,274.1628112792969,26186800
2021-07-19,272.38558586426666,273.7918021871715,268.01071712772546,270.5106506347656,32935600
2021-07-20,271.50664656045143,274.37766841870564,269.7781863811153,272.7663879394531,26259700
2021-07-21,272.35626401940357,274.9147871369448,270.78405317295847,274.797607421875,24364300
2021-07-22,277.18033797665004,279.6998208478981,276.77020900792303,279.4263916015625,23384100
2021-07-23,280.6275423347726,283.18606550406037,279.7779595817785,282.87359619140625,22768100
2021-07-26,282.21931249135577,282.89312569077106,279.91469850032587,282.26812744140625,23176100
2021-07-27,282.63919400579107,282.78566864588,276.31125114151297,279.8170166015625,33604100
2021-07-28,282.2095450979309,283.342332103911,277.17060833404315,279.5045471191406,33566900
2021-07-29,279.52401436116367,281.848177796532,279.3677648241627,279.7779235839844,18168300
2021-07-30,278.4791900281958,279.93422125196014,277.24874333872367,278.22528076171875,20944800
2021-08-02,279.6411442317254,280.0415280111515,277.0826218475579,278.1372985839844,16267400
2021-08-03,278.7233270972445,280.4908574659475,277.3366308304072,280.3834228515625,17879000
2021-08-04,279.50454604334624,280.84239756203107,277.97137511689476,279.7877502441406,16191300
2021-08-05,280.1489777271132,282.83445484520047,279.38727995477217,282.7270202636719,13900200
2021-08-06,281.74076454768505,282.7075268647157,280.87163211199197,282.66845703125,16589300
2021-08-09,282.9516679302502,284.70942305803135,281.0571832828484,281.5649719238281,16117600
2021-08-10,282.02394341913515,282.46339709842226,278.5084331910442,279.7193298339844,18616600
2021-08-11,280.47128667497265,281.88727776685664,279.15295527934876,280.2174072265625,13955900
2021-08-12,279.9048424662445,283.166472905728,279.62163835398337,283.0102233886719,14561300
2021-08-13,282.6880472358568,286.0277883363148,282.5122478609206,285.9789733886719,18249000
2021-08-16,286.3110059203721,287.9027666685799,283.2153692147614,287.68792724609375,22507600
2021-08-17,285.5297688948004,286.54534627749644,284.25047755414084,286.20355224609375,20075300
2021-08-18,285.7338892907385,288.4538586106607,284.00209039337324,284.4521789550781,21813000
2021-08-19,282.4562124204232,291.0466214379972,282.4073040323605,290.3617248535156,29850500
2021-08-20,293.24808039566517,299.2359250935055,291.62392156281874,297.7878723144531,40817600
2021-08-23,296.7018915890187,298.80546044637,295.33212790459993,298.0716552734375,22830200
2021-08-24,298.43365023289317,299.05005133319565,295.47887225939803,296.0854797363281,18175800
2021-08-25,297.72917753654724,298.0129238691856,293.9329842307163,295.4886474609375,20006100
2021-08-26,294.4906502795968,295.8995584464223,292.4947219254321,292.6316833496094,17666100
2021-08-27,292.5338601468356,294.3732698375511,290.4204977272013,293.24810791015625,22605700
2021-08-30,294.6178191330091,297.65088585832353,294.55911712001483,297.03448486328125,16348100
2021-08-31,297.8466426074081,297.9249020218754,294.9896813123003,295.3614807128906,26285300
2021-09-01,296.33008201618395,298.59999310591695,294.97987576697017,295.3125305175781,18983800
2021-09-02,295.67453128017615,296.8094568326341,293.6981305391002,294.6471862792969,16285600
2021-09-03,294.4906967608447,296.06594746845144,293.77647880065075,294.6374816894531,14747900
2021-09-07,294.5102450122402,294.58850441967314,291.76092425008477,293.6981506347656,17180400
2021-09-08,293.30683124441583,294.118895866732,291.04671360197005,293.7275390625,15046800
2021-09-09,294.3243094515823,295.61581345634414,290.5867887068637,290.8313903808594,19927000
2021-09-10,291.97614973467984,293.44375983083745,289.00178491272476,289.32464599609375,19633400
2021-09-13,291.1249317872343,292.0935748243862,287.729858992334,290.5770263671875,23652900
2021-09-14,293.0915450374426,294.8820462414704,291.66307943857163,293.31658935546875,21853400
2021-09-15,296.71166381328874,298.72717948755803,295.3027555941831,298.23797607421875,28356300
2021-09-16,297.20086788638196,298.7173865276575,294.2656473998304,298.62933349609375,19550800
2021-09-17,297.602003496157,297.9248645958637,293.06218170351804,293.39483642578125,41372500
2021-09-20,289.9312634147374,292.26966991425047,283.2683157365318,287.9450988769531,38278700
2021-09-21,289.3050919869764,291.1151504317495,287.72007784200457,288.4342956542969,22364100
2021-09-22,290.3226920574856,293.73732260574104,288.15062753114034,292.1327209472656,26626300
2021-09-23,292.3968617880824,294.4025836723922,291.10535771829444,293.0915222167969,18604600
2021-09-24,291.7902670559706,293.3263430201778,290.5183203167488,292.8860778808594,14999000
2021-09-27,289.7454561004328,290.0683172646076,286.61454183491577,287.8179931640625,23571700
2021-09-28,283.5423441467182,284.5011937811479,276.64458655794925,277.39794921875,43186200
2021-09-29,278.9438072498494,280.57773001739935,276.89894045522095,277.8675537109375,26353700
2021-09-30,279.5405678461218,281.6147852575307,275.5388880555071,275.8324279785156,32343600
2021-10-01,276.0281314199005,283.7184246668873,275.21606688491096,282.857421875,30086300
2021-10-04,281.19407716855363,281.536525482303,274.1984752959702,276.9967041015625,31350700
2021-10-05,277.916432349826,284.12932133954473,277.916432349826,282.5247497558594,24993000
2021-10-06,279.60917305790133,287.28967457822847,279.34501389641355,286.7808837890625,28002600
2021-10-07,288.80613750184506,290.23463305389225,287.5733651290895,288.4832763671875,20430500
2021-10-08,289.82368902390135,290.23463305389225,287.4168164442648,288.4832763671875,17685700
2021-10-11,286.5949374101563,291.53587988285284,286.4285951138064,287.87664794921875,19298600
2021-10-12,288.9626584816844,289.06050513264466,286.0372317271896,286.5557861328125,17974100
2021-10-13,288.54194911650376,290.86076842415054,287.152598341277,289.9117126464844,23416300
2021-10-14,292.74907819480075,296.7214072502959,291.39887208910545,296.212646484375,27262900
2021-10-15,295.8115277401455,297.87598175009026,294.0308200812299,297.6411437988281,25384800
2021-10-18,297.0149580945281,301.55475009945627,296.1539553370575,300.6546325683594,22729300
2021-10-19,301.69180591867337,302.621274658118,300.5862012258096,301.57440185546875,17682100
2021-10-20,302.53312326663655,303.01256284702083,299.5000565658198,300.7720031738281,16537100
2021-10-21,300.5372663967544,304.30410914738667,299.74472932257606,304.04974365234375,16918100
2021-10-22,303.6974371792222,304.37254019862615,301.15357375842797,302.4842224121094,17449300
2021-10-25,302.6798921174754,302.71903674714355,299.842518567914,301.4764709472656,17554500
2021-10-26,304.284523214853,305.65428680101195,301.93635280163653,303.4137268066406,28107300
2021-10-27,309.17658181797583,319.058497525019,309.17658181797583,316.1917724609375,52588700
2021-10-28,317.32669571153804,317.8550437962375,314.42082603360444,317.3462829589844,26297900
2021-10-29,317.1310016380106,324.83105839549063,316.90595732436134,324.4592590332031,34766000
2021-11-01,324.20489369726073,324.33209137071435,319.3226528564739,322.25787353515625,27073200
2021-11-02,323.17756156511723,326.24977338087,322.87425783281134,325.9366760253906,26487100
2021-11-03,326.69005617083883,327.6684630655455,323.5102337630421,326.78790283203125,21500100
2021-11-04,325.7018388631324,329.2730175456161,322.3948192552868,329.1751708984375,23992200
2021-11-05,331.20045302313184,331.47440569771675,327.19877330645164,328.8033447265625,22570100
2021-11-08,330.01662160870563,330.3590699810891,327.21839232400026,329.71331787109375,20897000
2021-11-09,329.8307264778488,331.40597706915275,327.30644988442185,328.69580078125,21307400
2021-11-10,327.34556458607153,327.4042666043688,322.7959790164021,323.6569519042969,25500900
2021-11-11,324.0972875543029,326.56286220788087,323.3732759987479,325.2518005371094,16849800
2021-11-12,326.70960019794154,329.94812420230875,326.5824025410792,329.4491271972656,23831000
2021-11-15,330.2514611885189,330.58411593919914,326.8172435416074,328.8132019042969,16723000
2021-11-16,328.4315793704257,333.3138494860536,328.2652669393404,332.17889404296875,20886800
2021-11-17,332.22789915127674,335.4135386876673,331.306511784616,332.4043273925781,19053400
2021-11-18,331.4829447623663,335.66840421906625,330.4439385533253,334.5117492675781,22463500
2021-11-19,335.85464384072935,338.2659195781654,335.4233548583285,336.3153076171875,21963400
2021-11-22,337.79543202620323,342.7454440426892,332.82582684157626,333.10028076171875,31031100
2021-11-23,330.3753300967471,332.7278264229692,326.9544527269954,330.99285888671875,30427600
2021-11-24,329.6205970946633,331.4633719675758,327.29753533519334,331.21832275390625,21661300
2021-11-26,327.7288078779429,331.23789927955755,321.62217101135445,323.1512756347656,24217200
2021-11-29,328.307118579423,332.3161199017663,328.1110672541334,329.9636535644531,28563500
2021-11-30,328.6796158075486,331.09089168934577,322.47495297890504,324.04327392578125,42885600
2021-12-01,328.4933775555573,332.5611885304886,322.8670571671901,323.5433654785156,33337600
2021-12-02,323.7590144453002,326.8858448560695,321.308522268411,322.9650573730469,30766000
2021-12-03,325.41555214543365,326.11151346675,311.73201209625114,316.6134033203125,41779300
2021-12-06,317.5347157626287,320.9654040271469,312.908186392235,319.7303466796875,30032600
2021-12-07,325.07249220390514,329.1500847074142,323.56298070468586,328.28753662109375,31021900
2021-12-08,328.66975010179493,328.85598986616344,324.2490534526722,328.33648681640625,24761000
2021-12-09,327.7875953752562,329.8263914324001,325.54293646521006,326.5035400390625,22214200
2021-12-10,328.34630700985497,336.20747391096376,328.1600672405777,335.756591796875,38095700
2021-12-13,333.93348388526005,336.98191190113397,332.3651628101415,332.6788330078125,28899400
2021-12-14,326.62113305349226,328.013025475972,317.69152590382055,321.8377685546875,44438700
2021-12-15,322.1024605365739,328.55217232102837,318.073865991307,328.0228576660156,35381100
2021-12-16,329.0618045995367,330.091029016223,316.6231068841592,318.46588134765625,35034800
2021-12-17,314.5255677996407,318.48557142146507,310.96744847307485,317.3877258300781,47750300
2021-12-20,313.7119800662335,316.40752131943356,311.2811110987258,313.57476806640625,28326500
2021-12-21,316.88780685917783,321.2398827010488,313.4668999559391,320.80859375,24740600
2021-12-22,321.79857459096417,327.0034168357788,319.2990848940009,326.6015625,24831500
2021-12-23,326.1605492306915,329.7284806414868,326.1409560596087,328.0621337890625,19617800
2021-12-27,328.8168301245104,335.69783122292864,328.7874254152536,335.6684265136719,19947000
2021-12-28,336.35455560160204,337.0014891362452,333.5806115747808,334.4921875,15661500
2021-12-29,334.5412232652058,337.481814257563,332.9533089154511,335.1783752441406,15042000
2021-12-30,335.1390783373267,336.33491958296895,332.1102739336691,332.6003723144531,15994500
2021-12-31,331.80639267581074,332.63953593567385,329.19906587847305,329.6597595214844,18000800
2022-01-03,328.70900419197807,331.3065197398362,323.2493008147227,328.1208801269531,28865100
2022-01-04,328.19929067455615,328.56198862794054,319.661784680537,322.49456787109375,32674300
2022-01-05,319.406900646173,319.6127635025202,309.72258182114604,310.1146545410156,40054300
2022-01-06,306.9486301184771,312.3887404514122,305.3214997975212,307.6641845703125,39646100
2022-01-07,307.9287911667146,310.23225942311825,303.94919490808934,307.82098388671875,32720000
2022-01-10,303.36104798467704,308.4874871712316,298.65611608660197,308.04638671875,44289500
2022-01-11,307.1740802487664,310.34009679178354,303.75320296362435,308.7424011230469,29386800
2022-01-12,313.339554220658,317.0054810314428,310.80081794192483,311.9672546386719,34372200
2022-01-13,314.12364220706957,314.52552644949304,297.9798011271079,298.7639465332031,45366000
2022-01-14,298.224884781882,304.664785118057,297.7347863681073,304.05706787109375,39846400
2022-01-18,298.04844779190705,303.66495630459275,295.7645724992805,296.65655517578125,42333200
2022-01-19,300.22449373751914,307.69358875373626,296.70559072731965,297.3230895996094,45933900
2022-01-20,302.9493895999371,305.4782838268816,295.1764372469779,295.6273193359375,35380700
2022-01-21,296.6957779882947,298.0876407219853,289.7559677477889,290.16766357421875,57984400
2022-01-24,286.4135116973616,291.2262515738698,270.5833097357258,290.50091552734375,85731500
2022-01-25,285.7469727755022,289.1482570157287,279.52274675580753,282.7769775390625,72848600
2022-01-26,301.89078555412806,302.3906954657055,287.2270506424195,290.83416748046875,90428900
2022-01-27,296.6663223832718,301.2144192951966,292.02998144899686,293.90216064453125,53481300
2022-01-28,294.28450764255876,302.3711315615836,288.6189711115774,302.1554870605469,49743700
2022-01-31,302.83179604435736,306.19386369732695,300.3028716932589,304.82159423828125,46444500
2022-02-01,304.262918240595,304.4785627515255,299.08747989149987,302.6455993652344,40950400
2022-02-02,303.4983314470767,308.8796021557219,302.7631838677216,307.2524719238281,36636000
2022-02-03,303.36114560091147,305.06670864119627,294.0198698295257,295.2843322753906,43730000
2022-02-04,294.26487030909254,302.6847571558739,294.0296326514399,299.88140869140625,35096500
2022-02-07,300.10686278860413,301.7437746679442,293.9610098029366,294.990234375,28533300
2022-02-08,295.28426822141716,299.5089137819996,294.0100244234303,298.5287170410156,32421200
2022-02-09,303.73362828159736,305.75283163326844,301.3027589566856,305.0470886230469,31284700
2022-02-10,298.019067665673,302.9984546524914,294.7452136772172,296.3919372558594,45386200
2022-02-11,297.18583201883627,298.2640543430116,288.39346665547043,289.1972351074219,39175600
2022-02-14,287.9523977271234,290.8832064447514,285.58033826734743,289.1580505371094,36359500
2022-02-15,294.0688322327771,294.84316611640986,291.13802365220494,294.51971435546875,27058300
2022-02-16,293.06601650352417,295.5215752166952,288.45938595960877,294.1759338378906,29982100
2022-02-17,291.0917835625687,291.52396436217595,284.8448556002058,285.5618896484375,32461600
2022-02-18,287.8405946890058,288.63619335365064,281.22041766094475,282.8116149902344,34264000
2022-02-22,279.93372778918643,286.35747856726755,279.44261598604754,282.6053771972656,41736100
2022-02-23,285.0215880433786,286.51458684270614,275.1207890468981,275.2877502441406,37811200
2022-02-24,267.6657857298074,289.91314617829903,266.6933638995478,289.353271484375,56989700
2022-02-25,289.89346357751896,292.33919054604604,286.4654831156143,292.0248718261719,32546700
2022-02-28,289.07826457865275,293.82242199702006,287.7915538859072,293.4786376953125,34627500
2022-03-01,291.1310849749873,294.63763061287773,286.95663444657123,289.7068786621094,31217800
2022-03-02,290.1095420553983,296.1109437132354,288.47907729148994,294.85369873046875,31873000
2022-03-03,297.5057062956127,297.74143035625775,288.8228237107873,290.65960693359375,27314500
2022-03-04,289.05857904775866,290.4042205251387,282.0651521163545,284.7073059082031,32356500
2022-03-07,283.40095079054777,284.5403336698087,273.5787155987288,273.95196533203125,43157200
2022-03-08,272.8616986117293,278.91219946326385,265.2003666755798,270.9463806152344,48159500
2022-03-09,278.4014417783549,284.4519423644383,275.7887235724269,283.3714904785156,35204500
2022-03-10,277.9889226901794,281.50530009336705,275.5922946201558,280.51324462890625,30628000
2022-03-11,282.84106683427075,284.3635312236896,274.46270169180707,275.0913391113281,27209300
2022-03-14,275.35654473290214,280.32659346762483,270.91690510497244,271.52587890625,30660700
2022-03-15,275.3663931961901,282.7036047122713,273.7751957547652,282.0455017089844,34245100
2022-03-16,283.97063030315184,289.33359235774446,278.16571562029696,289.15679931640625,37826300
2022-03-17,288.07639190497326,290.3551280647081,284.2260618849249,289.9720764160156,30816600
2022-03-18,290.11936769560367,295.6492911263052,287.52631308805127,295.08941650390625,43390600
2022-03-21,293.57685141187454,294.80463101734745,289.6577585281453,293.842041015625,28351200
2022-03-22,294.4705949831824,299.57816920223723,293.4589059714372,298.6548767089844,27599700
2022-03-23,295.1680249558743,297.83967435889645,292.4276127065223,294.1661376953125,25715400
2022-03-24,293.8223930229675,298.7924422258589,293.016962446983,298.6942138671875,24484500
2022-03-25,299.8041112480103,300.0693008210443,293.96970084058614,298.2816467285156,22566500
2022-03-28,298.9200904666088,305.2750782612552,298.9200904666088,305.1768798828125,29578200
2022-03-29,308.3298261623698,310.2058769101553,303.5562036890591,309.80316162109375,30393400
2022-03-30,308.1824717907161,310.3335437712545,306.0412016626573,308.2806701660156,28163600
2022-03-31,308.3199718485343,309.5379494553127,302.4168285908152,302.829345703125,33422100
2022-04-01,303.8704875378534,304.61698700987404,300.1085846211309,303.91961669921875,27110500
2022-04-04,304.5776856215174,309.50843686691894,304.20443589047545,309.3709411621094,24289600
2022-04-05,307.7011669579566,309.2727306648463,304.3616128152439,305.3536682128906,23156700
2022-04-06,299.76478786707446,301.54260997740374,291.43552192096877,294.1759338378906,40110400
2022-04-07,291.3864609999914,298.25219447156144,291.0819740775812,296.0127258300781,31411200
2022-04-08,295.0992656333634,295.7671704983231,291.0132117931795,291.6909484863281,24361900
2022-04-11,286.60306764158605,287.40846831088953,279.93376018999936,280.18914794921875,34569300
2022-04-12,284.0983483402384,285.5716837602992,275.5038917232168,277.0459899902344,30966700
2022-04-13,277.70408339702084,283.45006735648906,276.2994808974031,282.50714111328125,21907200
2022-04-14,282.96879799989784,283.18488839446974,274.3547076766767,274.8556213378906,28221600
2022-04-18,273.95195974969306,277.43884118170314,273.3920851611481,275.5333251953125,20778000
2022-04-19,274.4136164857545,281.08292269312875,273.46085845612964,280.2283630371094,22297700
2022-04-20,284.25553018125197,284.55021527360583,280.2971699055134,281.2695617675781,22906700
2022-04-21,283.45007336999106,288.0861699621562,275.08153908692475,275.8182067871094,29454600
2022-04-22,276.67272619005877,278.1657251907267,268.52028260252985,269.1587219238281,29405800
2022-04-25,268.43188354882113,276.1128489624162,265.95666100792073,275.72979736328125,35678900
2022-04-26,272.5671229734615,273.4118211106677,265.20044397417877,265.4165344238281,46518400
2022-04-27,277.08527815498417,285.7975965211787,274.19753842925564,278.18536376953125,63477700
2022-04-28,280.1203097359229,285.8073919375873,276.4566054550433,284.48138427734375,33646600
2022-04-29,283.4795255389977,284.72696863666266,271.58481268780014,272.586669921875,37073900
2022-05-02,272.77324630071706,279.8747321248221,271.3097430574332,279.4130859375,35151100
2022-05-03,278.9121750824091,279.0791662654966,275.16990596667637,276.77093505859375,25978600
2022-05-04,277.5665489028939,285.709190510908,271.8107332981905,284.8251953125,33599300
2022-05-05,280.46415296282674,281.25975173138676,269.4632359535938,272.41973876953125,43260400
2022-05-06,269.9248476528634,274.2859225526926,266.4477679408193,269.8462829589844,37780300
2022-05-09,265.25930514659905,267.5184074546933,258.639127621502,259.876708984375,47726000
2022-05-10,266.8603311057284,268.8837093148028,260.3580156984032,264.7092590332031,39336400
2022-05-11,260.9571621473315,266.5361850717198,254.69057070423165,255.91835021972656,48975900
2022-05-12,253.1092059382371,255.26027805471617,245.5755526040108,250.81080627441406,51033800
2022-05-13,252.77526850673397,258.3641236099738,250.8108211586732,256.4782409667969,34925100
2022-05-16,255.33886855076392,261.0947151075386,251.23318061620768,256.85150146484375,32550900
2022-05-17,261.379473532687,263.5600108377517,257.7943638578275,262.0768737792969,28828800
2022-05-18,258.9264614413202,259.51717420643996,248.8549154554209,250.14462280273438,31356000
2022-05-19,249.96740038807798,253.67902702964085,247.9786984790661,249.21917724609375,32692300
2022-05-20,253.25566835413002,254.5355510263778,242.62295870337664,248.64816284179688,39199300
2022-05-23,251.53281723094264,257.44972520129136,249.5047111745513,256.6128845214844,33175400
2022-05-24,253.89563061756797,257.2823218087632,249.57361163942002,255.59881591796875,29043900
2022-05-25,254.1417538119791,260.4819787532791,253.14738781431404,258.4538879394531,28547900
2022-05-26,258.2077441596999,262.97277480940494,257.3807583489145,261.7815246582031,25002100
2022-05-27,264.3215599351242,269.10626962232794,263.4157964725609,269.0078125,26910800
2022-05-31,268.3088692122606,270.51416495777,264.76462244633393,267.6590881347656,37827700
2022-06-01,270.9375631891225,273.3889870864396,265.85748049927463,268.20062255859375,25292200
2022-06-02,260.35398422693294,270.39597987566776,257.5481214556336,270.3270568847656,44008200
2022-06-03,266.1232241845186,269.21460382188354,264.2526588845662,265.83770751953125,28059000
2022-06-06,267.8461322257685,269.93329129939855,263.0811013108076,264.58740234375,22400300
2022-06-07,262.5101056360734,268.89957431446794,261.8209357128846,268.2793273925781,22860700
2022-06-08,267.5015015772217,268.77152930408613,265.4340222659037,266.2216491699219,17372300
2022-06-09,263.63246120674705,268.4860951927516,260.5312563090622,260.68878173828125,26439700
2022-06-10,256.54392432940415,256.54392432940415,248.61862090768773,249.07150268554688,31422800
2022-06-13,241.31355350602323,245.16299610557306,237.78900142222957,238.5076904296875,46135800
2022-06-14,240.08292385628684,241.9338098892567,237.76931631507452,240.7031707763672,28651500
2022-06-15,244.46398907715974,251.34572820700254,242.60326339277472,247.8605499267578,33111700
2022-06-16,242.1700864831306,243.58778516525246,239.25594143428043,241.1757354736328,33169200
2022-06-17,240.90990375454072,246.6200721010919,240.25028300910003,243.814208984375,43084800
2022-06-21,246.38378077042867,250.8042417045295,245.6453973306705,249.8098907470703,29928300
2022-06-22,247.98853597980718,253.18676915472682,246.49207468668715,249.20933532714844,25939900
2022-06-23,251.61158039107494,255.3527116140463,249.7016259118487,254.85060119628906,25861400
2022-06-24,257.7548945867616,263.8293423752142,257.6662921773712,263.5536804199219,33923200
2022-06-27,264.0557863623997,264.14438878038766,259.20215251489884,260.7872314453125,24615100
2022-06-28,259.891296078761,262.77590689139373,252.34993613913753,252.50746154785156,27295500
2022-06-29,253.6002540468716,257.9124182100744,251.7985966228273,256.2289123535156,20069800
2022-06-30,253.06862922016202,255.51022817198339,248.9829131472976,252.85203552246094,31730900
2022-07-01,252.41885447019064,255.74647726619125,250.66641061994707,255.55941772460938,22837700
2022-07-05,252.1923956644784,258.90676934091204,250.79439154617012,258.7787780761719,22941000
2022-07-06,259.66484169915776,263.8391597769396,258.3357455051775,262.08673095703125,23824400
2022-07-07,261.0136023444814,264.89257884349246,260.9151452163289,264.2427978515625,20859900
2022-07-08,260.68873977362983,263.94746957595623,259.2119729129418,263.5142822265625,19658800
2022-07-11,261.5354131632255,262.40178788899226,258.11915785065383,260.4130859375,19455200
2022-07-12,261.761855760207,261.82092403157066,248.13620865339877,249.740966796875,35868500
2022-07-13,246.31488221647746,249.62284075402877,244.2670969291885,248.80569458007812,29497400
2022-07-14,246.68899368739787,251.1882023349896,242.13070174533448,250.14462280273438,25102800
2022-07-15,251.75926298833693,256.33723510897994,250.8239801383881,252.7437744140625,29774100
2022-07-18,255.7268085761056,256.79992228100804,249.3767137352987,250.31199645996094,20975000
2022-07-19,253.5904142838566,255.6972829443165,249.75082611912737,255.51022338867188,25012600
2022-07-20,255.87447673567755,260.76749901958567,254.89982017875963,258.207763671875,22788300
2022-07-21,255.766175958272,260.787189144137,253.04891540111961,260.7379455566406,22404700
2022-07-22,261.1317511923205,261.2203535983661,255.05733367808332,256.32733154296875,21881300
2022-07-25,256.9574476489036,257.4497032957406,252.8323429248177,254.821044921875,21056000
2022-07-26,255.8350681134168,255.8547775663132,245.70446941446934,247.9983673095703,39348000
2022-07-27,257.1149630697211,265.86725250701807,254.84074447330306,264.5775451660156,45994000
2022-07-28,265.57190524149144,273.53659751526453,263.72101931529374,272.1287536621094,33459300
2022-07-29,273.3988003915822,277.6321869692524,272.345366088405,276.3916931152344,32152800
2022-08-01,273.51695044968585,276.92335130788797,271.56760716065,273.7040100097656,21539600
2022-08-02,271.72513170574405,273.5858725726732,268.1612054376574,270.56341552734375,22754200
2022-08-03,272.4733585261038,279.1089551108435,272.3256577943574,278.09490966796875,23518900
2022-08-04,277.43527041300575,279.40429299945686,275.8305422427643,279.2566223144531,18098700
2022-08-05,274.82633443821743,279.2566354663829,274.36361290681293,278.5281066894531,16774600
2022-08-08,279.650418311234,281.4914796507476,274.99369916483505,275.97821044921875,18739200
2022-08-09,275.3087169714708,278.69540774230927,273.31013046073923,277.927490234375,23405200
2022-08-10,283.70664831169955,285.3212312987221,282.49568853775617,284.6813049316406,24687800
2022-08-11,286.34512760880665,286.699537267625,282.0723520230542,282.5744323730469,20065900
