Date,Open,High,Low,Close,Volume
2022-06-22,133.4628655105341,136.4036244186778,132.59154016969524,134.01736450195312,73409200
2022-06-23,135.47287955380023,137.2254412817974,134.2945938588482,136.90859985351562,72433800
2022-06-24,138.52254745012658,140.51276678737705,138.39383769567775,140.26522827148438,89116800
2022-06-27,141.29498184983507,142.07721202084508,139.58201955025223,140.26522827148438,70207900
2022-06-28,140.73057014377264,142.00786194988208,135.96793258973068,136.0867462158203,67083400
2022-06-29,136.10656923800607,139.28495497127201,135.324339153136,137.859130859375,66242400
2022-06-30,135.89863600020624,137.00760364139146,132.4529043232729,135.3738555908203,98964500
2022-07-01,134.70055849748363,137.67102082794335,134.32431020944122,137.56210327148438,71051600
2022-07-05,136.41352169392565,140.21570945249962,135.58178084603978,140.16619873046875,73353800
2022-07-06,139.9582833547265,142.70099924099998,139.6909375263549,141.5128173828125,74064300
2022-07-07,141.8791584603566,145.1070701345222,141.8692623595432,144.90904235839844,66253700
2022-07-08,143.8297815200312,146.09724290754775,143.5723468888268,145.59225463867188,64547800
2022-07-11,144.2357604144387,145.19621119654678,142.36436958190362,143.44363403320312,63141600
2022-07-12,144.3248372021757,146.98835379836495,143.6218363443904,144.42385864257812,77588800
2022-07-13,141.58214038155774,145.00806511120803,140.72069603962564,144.05752563476562,71185600
2022-07-14,142.66140286727736,147.48344844296676,141.83957316089302,147.0081787109375,78140700
2022-07-15,148.30526206055396,149.3746301730244,146.7408169576,148.69142150878906,76259900
2022-07-18,149.25582705432936,150.07765672950666,145.25559622837108,145.62196350097656,81420900
2022-07-19,146.46358363457574,149.74099108626888,145.46353349427304,149.5132598876953,82982400
2022-07-20,149.63207860125084,152.20648523316802,148.88946304687687,151.53317260742188,64823400
2022-07-21,152.9787976015758,154.03826966554902,150.44400570269786,153.8204345703125,65086600
2022-07-22,153.86003345536736,154.74126993393372,151.89953271479692,152.5728302001953,66675400
2022-07-25,152.49360680670137,153.51346418261022,150.78064467656566,151.4440460205078,53623900
2022-07-26,150.7608510338987,151.58268071289476,149.31523457382508,150.10736083984375,55138700
2022-07-27,151.077706261977,155.78093798390987,150.66184337537968,155.24624633789062,78620700
2022-07-28,155.43436822562586,156.08787348131858,152.88968034241134,155.8007354736328,81378700
2022-07-29,159.65244261734333,162.0189101651723,157.9295691511612,160.90992736816406,101786900
2022-08-01,159.42470749189255,161.9793069035892,159.305893833668,159.91978454589844,67829400
2022-08-02,158.52366513949866,160.81091851545926,158.05829153996413,158.43453979492188,59907000
2022-08-03,159.25638472623694,164.94977090520777,159.16727448166228,164.4943084716797,82507500
2022-08-04,164.37547225093508,165.54386191374454,162.81102700227106,164.1774444580078,55474100
2022-08-05,161.82752942152229,164.44516658423697,161.61930157844253,163.94940185546875,56697000
2022-08-08,164.96072843098338,166.38853307514083,162.8091116181622,163.4734344482422,60276900
2022-08-09,162.63067028723214,164.41542638527588,161.86718834788078,163.52304077148438,63135500
2022-08-10,166.25965879539243,167.90560139150796,165.48626699809273,167.80645751953125,70170500
